iteration,0,1,2,3,4,5,6,7,8,9,10
137900,161593,137062,138431,10081,875,85,7,0,0,0,0
137910,161576,137114,138350,10157,844,86,6,1,0,0,0
137920,161531,137157,138398,10115,839,85,8,1,0,0,0
137930,161547,137121,138448,10061,864,82,9,2,0,0,0
137940,161557,137090,138455,10096,845,84,6,0,0,0,1
137950,161522,137164,138412,10101,840,87,8,0,0,0,0
137960,161565,137064,138489,10070,857,80,9,0,0,0,0
137970,161586,137085,138409,10095,863,84,11,0,1,0,0
137980,161556,137095,138477,10032,890,75,9,0,0,0,0
137990,161619,136990,138497,10057,885,77,9,0,0,0,0
138000,161637,137028,138396,10082,898,83,9,1,0,0,0
138010,161618,137037,138424,10072,893,81,7,2,0,0,0
138020,161621,137082,138347,10083,908,84,6,3,0,0,0
138030,161544,137163,138398,10046,890,83,8,2,0,0,0
138040,161574,137105,138424,10042,902,77,8,2,0,0,0
138050,161571,137118,138413,10041,900,80,10,1,0,0,0
138060,161589,137089,138406,10071,884,86,9,0,0,0,0
138070,161579,137071,138490,10005,889,88,12,0,0,0,0
138080,161542,137155,138421,10024,903,81,8,0,0,0,0
138090,161540,137135,138465,10009,891,87,6,1,0,0,0
138100,161540,137202,138347,10037,921,79,8,0,0,0,0
138110,161534,137190,138384,10027,906,87,6,0,0,0,0
138120,161522,137169,138450,10009,891,84,9,0,0,0,0
138130,161519,137172,138472,9972,902,89,7,1,0,0,0
138140,161497,137215,138453,9965,910,86,8,0,0,0,0
138150,161477,137220,138464,10005,880,78,9,1,0,0,0
138160,161440,137305,138414,10000,883,84,7,1,0,0,0
138170,161469,137239,138461,9988,883,87,7,0,0,0,0
138180,161451,137297,138401,10007,885,85,7,1,0,0,0
138190,161449,137336,138347,10018,880,95,8,1,0,0,0
138200,161486,137279,138307,10104,867,85,6,0,0,0,0
138210,161484,137263,138347,10082,871,76,10,1,0,0,0
138220,161554,137176,138336,10093,878,88,8,1,0,0,0
138230,161551,137137,138417,10056,878,87,8,0,0,0,0
138240,161536,137135,138424,10110,833,87,9,0,0,0,0
138250,161477,137268,138345,10099,854,83,8,0,0,0,0
138260,161474,137297,138291,10135,839,94,4,0,0,0,0
138270,161455,137303,138352,10069,865,83,5,1,1,0,0
138280,161512,137192,138418,10058,856,83,13,1,1,0,0
138290,161518,137175,138442,10037,861,86,15,0,0,0,0
138300,161538,137151,138422,10063,862,87,10,1,0,0,0
138310,161521,137180,138427,10030,881,86,8,0,1,0,0
138320,161513,137213,138375,10066,875,80,11,1,0,0,0
138330,161520,137203,138397,10028,889,87,8,2,0,0,0
138340,161488,137202,138465,10014,874,83,7,1,0,0,0
138350,161481,137222,138458,10002,881,77,11,1,1,0,0
138360,161475,137253,138405,10038,871,82,8,1,1,0,0
138370,161534,137210,138349,10051,890,89,9,2,0,0,0
138380,161499,137261,138339,10052,886,89,7,0,1,0,0
138390,161464,137257,138426,10030,861,87,8,0,1,0,0
138400,161413,137357,138360,10063,847,84,10,0,0,0,0
138410,161445,137290,138424,10019,855,88,12,1,0,0,0
138420,161462,137333,138276,10109,860,83,10,1,0,0,0
138430,161450,137316,138354,10050,871,83,9,1,0,0,0
138440,161442,137320,138350,10073,862,76,10,1,0,0,0
138450,161423,137357,138342,10063,857,79,11,1,1,0,0
138460,161368,137452,138315,10058,840,91,9,0,0,1,0
138470,161407,137405,138279,10098,861,74,8,1,1,0,0
138480,161411,137419,138275,10063,868,87,9,1,1,0,0
138490,161435,137335,138349,10064,855,88,7,1,0,0,0
138500,161376,137442,138316,10040,869,83,7,1,0,0,0
138510,161403,137433,138258,10084,859,88,7,1,1,0,0
138520,161384,137463,138248,10091,845,96,7,0,0,0,0
138530,161419,137376,138321,10056,872,80,10,0,0,0,0
138540,161452,137308,138370,10035,872,90,6,1,0,0,0
138550,161493,137236,138380,10065,872,77,8,2,1,0,0
138560,161521,137205,138377,10052,886,85,6,2,0,0,0
138570,161502,137273,138307,10071,886,80,15,0,0,0,0
138580,161552,137168,138355,10082,885,83,8,1,0,0,0
138590,161520,137208,138363,10071,880,85,7,0,0,0,0
138600,161533,137242,138292,10072,896,90,8,0,0,0,1
138610,161490,137287,138306,10070,890,82,8,1,0,0,0
138620,161514,137271,138273,10084,903,82,6,1,0,0,0
138630,161547,137219,138270,10122,883,85,5,2,1,0,0
138640,161536,137235,138278,10102,893,76,13,1,0,0,0
138650,161553,137199,138298,10106,886,79,9,4,0,0,0
138660,161519,137251,138265,10142,868,80,8,1,0,0,0
138670,161516,137233,138335,10071,890,78,9,2,0,0,0
138680,161517,137284,138243,10107,888,80,14,1,0,0,0
138690,161497,137276,138317,10059,890,85,8,2,0,0,0
138700,161502,137195,138446,10023,873,87,6,1,1,0,0
138710,161492,137253,138369,10042,884,84,9,1,0,0,0
138720,161464,137263,138428,10005,879,87,7,1,0,0,0
138730,161499,137248,138341,10077,882,78,8,1,0,0,0
138740,161433,137338,138375,10010,889,77,10,1,1,0,0
138750,161456,137317,138344,10038,891,79,8,0,1,0,0
138760,161444,137309,138379,10033,886,75,7,1,0,0,0
138770,161454,137295,138402,10001,891,80,10,0,1,0,0
138780,161463,137285,138368,10055,878,75,9,1,0,0,0
138790,161456,137286,138395,10031,873,85,8,0,0,0,0
138800,161455,137335,138328,10019,907,83,6,1,0,0,0
138810,161446,137379,138275,10040,898,87,7,1,0,1,0
138820,161453,137395,138212,10091,886,89,5,2,0,1,0
138830,161467,137313,138319,10059,886,80,8,2,0,0,0
138840,161457,137328,138324,10043,893,78,10,1,0,0,0
138850,161425,137440,138189,10112,877,80,6,4,1,0,0
138860,161462,137393,138169,10135,890,74,9,2,0,0,0
138870,161453,137325,138348,10022,894,83,8,0,1,0,0
138880,161406,137427,138265,10066,886,71,11,2,0,0,0
138890,161377,137476,138270,10029,900,67,12,1,1,1,0
138900,161382,137431,138359,9972,894,85,9,2,0,0,0
138910,161404,137418,138298,10038,886,80,8,2,0,0,0
138920,161381,137449,138286,10060,868,82,6,1,1,0,0
138930,161359,137523,138205,10088,871,78,7,3,0,0,0
138940,161374,137446,138311,10037,884,75,6,0,1,0,0
138950,161380,137410,138389,9969,901,75,10,0,0,0,0
138960,161363,137437,138382,9961,913,70,8,0,0,0,0
138970,161412,137376,138359,10010,888,79,8,1,1,0,0
138980,161369,137428,138368,9995,895,69,10,0,0,0,0
138990,161334,137523,138285,10021,891,68,11,0,1,0,0
139000,161373,137409,138384,10004,888,65,10,0,1,0,0
139010,161332,137487,138362,9975,900,72,5,0,1,0,0
139020,161354,137453,138380,9954,918,65,8,2,0,0,0
139030,161346,137512,138292,9993,907,74,9,1,0,0,0
139040,161334,137512,138304,10017,886,71,8,1,0,1,0
139050,161353,137496,138280,10043,869,87,4,2,0,0,0
139060,161365,137446,138357,9985,895,77,9,0,0,0,0
139070,161361,137459,138347,9990,888,78,9,1,1,0,0
139080,161322,137579,138220,10045,873,84,10,0,1,0,0
139090,161293,137617,138230,10023,878,84,8,0,1,0,0
139100,161240,137632,138339,9966,873,73,9,1,1,0,0
139110,161303,137533,138354,9978,879,79,8,0,0,0,0
139120,161318,137539,138316,9983,890,76,11,0,1,0,0
139130,161293,137552,138367,9948,877,86,11,0,0,0,0
139140,161296,137546,138378,9921,906,77,10,0,0,0,0
139150,161339,137520,138300,9993,885,90,5,1,1,0,0
139160,161272,137620,138278,10013,847,94,9,1,0,0,0
139170,161311,137513,138390,9949,872,91,5,3,0,0,0
139180,161335,137496,138358,9977,864,91,11,2,0,0,0
139190,161338,137506,138321,10000,874,81,13,1,0,0,0
139200,161366,137419,138417,9948,896,76,11,1,0,0,0
139210,161375,137429,138385,9948,908,76,12,1,0,0,0
139220,161326,137484,138401,9947,883,84,8,1,0,0,0
139230,161379,137405,138387,9997,877,79,9,1,0,0,0
139240,161389,137414,138383,9942,912,86,6,2,0,0,0
139250,161419,137326,138436,9976,888,80,8,0,1,0,0
139260,161402,137369,138400,9993,876,84,9,0,1,0,0
139270,161413,137348,138397,10016,867,82,11,0,0,0,0
139280,161440,137342,138354,10023,872,94,8,0,0,1,0
139290,161450,137284,138437,9974,898,84,7,0,0,0,0
139300,161443,137288,138437,10002,868,83,12,1,0,0,0
139310,161394,137352,138451,9973,873,81,8,1,0,1,0
139320,161429,137332,138382,10019,886,79,7,0,0,0,0
139330,161433,137265,138497,9980,869,81,9,0,0,0,0
139340,161466,137229,138475,9993,886,78,7,0,0,0,0
139350,161503,137178,138458,10034,875,78,8,0,0,0,0
139360,161515,137187,138437,10018,882,81,12,2,0,0,0
139370,161515,137208,138398,10035,877,89,12,0,0,0,0
139380,161467,137288,138368,10044,871,82,14,0,0,0,0
139390,161488,137238,138418,10012,876,92,10,0,0,0,0
139400,161456,137290,138406,10005,881,83,13,0,0,0,0
139410,161409,137339,138419,10016,856,86,8,1,0,0,0
139420,161463,137272,138420,10003,878,87,11,0,0,0,0
139430,161472,137291,138348,10050,877,87,9,0,0,0,0
139440,161422,137342,138393,10007,874,87,9,0,0,0,0
139450,161424,137350,138361,10033,877,79,10,0,0,0,0
139460,161424,137350,138370,10016,886,78,8,2,0,0,0
139470,161475,137238,138444,9997,891,81,8,0,0,0,0
139480,161469,137248,138457,9977,886,85,12,0,0,0,0
139490,161472,137279,138365,10053,875,77,11,1,1,0,0
139500,161479,137241,138417,10033,872,81,10,1,0,0,0
139510,161462,137336,138281,10080,889,76,10,0,0,0,0
139520,161430,137379,138307,10029,899,82,8,0,0,0,0
139530,161449,137347,138306,10059,882,79,10,1,1,0,0
139540,161470,137293,138350,10045,890,72,13,0,1,0,0
139550,161456,137291,138389,10025,887,75,10,1,0,0,0
139560,161457,137342,138279,10089,877,81,9,0,0,0,0
139570,161505,137252,138304,10118,866,78,11,0,0,0,0
139580,161566,137173,138299,10119,893,71,12,1,0,0,0
139590,161565,137197,138254,10143,887,77,10,1,0,0,0
139600,161575,137142,138355,10069,899,85,9,0,0,0,0
139610,161587,137111,138359,10100,892,74,10,1,0,0,0
139620,161568,137126,138376,10108,860,86,9,0,1,0,0
139630,161552,137163,138373,10063,891,82,9,0,1,0,0
139640,161611,137064,138390,10088,890,82,7,2,0,0,0
139650,161568,137136,138360,10095,891,76,7,1,0,0,0
139660,161509,137237,138353,10048,900,76,10,1,0,0,0
139670,161481,137287,138298,10105,888,67,7,1,0,0,0
139680,161455,137339,138279,10091,894,68,8,0,0,0,0
139690,161501,137267,138279,10137,861,80,9,0,0,0,0
139700,161571,137137,138338,10118,888,77,5,0,0,0,0
139710,161583,137137,138318,10117,896,72,11,0,0,0,0
139720,161633,137088,138272,10153,904,77,7,0,0,0,0
139730,161567,137139,138387,10037,920,75,8,1,0,0,0
139740,161512,137266,138290,10078,898,79,10,1,0,0,0
139750,161483,137283,138323,10070,890,76,8,1,0,0,0
139760,161520,137253,138268,10128,877,78,8,1,1,0,0
139770,161496,137320,138221,10117,890,79,11,0,0,0,0
139780,161549,137176,138335,10096,899,70,9,0,0,0,0
139790,161543,137190,138334,10083,904,69,11,0,0,0,0
139800,161581,137180,138280,10083,915,85,10,0,0,0,0
139810,161564,137202,138270,10094,919,76,9,0,0,0,0
139820,161536,137184,138372,10057,899,77,9,0,0,0,0
139830,161550,137174,138362,10054,906,80,6,2,0,0,0
139840,161527,137200,138349,10087,888,75,8,0,0,0,0
139850,161529,137156,138420,10077,864,77,11,0,0,0,0
139860,161487,137200,138453,10043,866,75,10,0,0,0,0
139870,161478,137228,138418,10064,861,76,9,0,0,0,0
139880,161483,137269,138347,10070,873,83,9,0,0,0,0
139890,161512,137224,138339,10096,877,80,6,0,0,0,0
139900,161502,137175,138481,9993,907,67,8,1,0,0,0
139910,161471,137262,138411,10005,902,71,12,0,0,0,0
139920,161429,137336,138376,10011,903,73,6,0,0,0,0
139930,161441,137334,138351,10028,896,75,8,1,0,0,0
139940,161451,137262,138441,10021,875,77,7,0,0,0,0
139950,161461,137265,138410,10036,877,77,8,0,0,0,0
139960,161418,137322,138408,10044,856,76,10,0,0,0,0
139970,161438,137263,138473,10017,850,84,9,0,0,0,0
139980,161457,137260,138426,10037,870,73,11,0,0,0,0
139990,161435,137334,138348,10056,877,76,8,0,0,0,0
140000,161395,137395,138333,10063,863,78,7,0,0,0,0
140010,161416,137318,138442,9993,883,73,7,2,0,0,0
140020,161453,137349,138279,10086,876,83,7,0,1,0,0
140030,161405,137394,138330,10040,872,86,7,0,0,0,0
140040,161461,137288,138354,10074,876,75,5,1,0,0,0
140050,161444,137286,138413,10036,869,80,4,2,0,0,0
140060,161455,137329,138316,10069,868,89,7,1,0,0,0
140070,161473,137292,138330,10062,897,72,8,0,0,0,0
140080,161493,137311,138253,10098,884,85,9,0,1,0,0
140090,161517,137240,138310,10089,891,79,8,0,0,0,0
140100,161542,137211,138278,10135,886,74,8,0,0,0,0
140110,161487,137321,138220,10147,873,76,10,0,0,0,0
140120,161496,137232,138342,10123,863,71,7,0,0,0,0
140130,161564,137144,138316,10171,857,75,7,0,0,0,0
140140,161517,137220,138327,10101,896,65,8,0,0,0,0
140150,161498,137235,138350,10091,879,76,5,0,0,0,0
140160,161610,137074,138346,10132,897,66,9,0,0,0,0
140170,161675,136984,138319,10200,877,71,7,1,0,0,0
140180,161612,137097,138324,10108,909,76,7,1,0,0,0
140190,161570,137172,138266,10175,864,75,10,2,0,0,0
140200,161593,137106,138336,10135,880,74,9,1,0,0,0
140210,161653,137011,138370,10108,911,72,8,1,0,0,0
140220,161732,136866,138403,10158,895,72,8,0,0,0,0
140230,161756,136851,138371,10168,911,70,6,1,0,0,0
140240,161729,136911,138319,10198,903,66,7,1,0,0,0
140250,161711,136867,138453,10130,904,61,6,2,0,0,0
140260,161678,136916,138449,10128,891,60,12,0,0,0,0
140270,161701,136914,138391,10158,892,72,6,0,0,0,0
140280,161682,136974,138350,10137,913,72,5,1,0,0,0
140290,161679,136955,138380,10148,893,71,8,0,0,0,0
140300,161652,137009,138366,10126,900,72,8,1,0,0,0
140310,161671,136974,138363,10160,885,72,9,0,0,0,0
140320,161677,136975,138356,10158,881,75,10,2,0,0,0
140330,161707,136998,138221,10233,890,76,8,1,0,0,0
140340,161680,137035,138220,10231,882,80,4,2,0,0,0
140350,161673,137073,138187,10225,881,83,11,1,0,0,0
140360,161621,137078,138325,10139,881,78,10,1,1,0,0
140370,161636,137045,138350,10121,897,74,9,2,0,0,0
140380,161562,137239,138197,10146,901,77,10,2,0,0,0
140390,161514,137268,138267,10115,876,81,13,0,0,0,0
140400,161546,137213,138285,10100,908,73,9,0,0,0,0
140410,161586,137131,138325,10105,910,64,13,0,0,0,0
140420,161541,137229,138266,10105,918,64,11,0,0,0,0
140430,161501,137295,138271,10067,915,75,9,1,0,0,0
140440,161526,137274,138210,10142,904,70,8,0,0,0,0
140450,161608,137054,138415,10084,878,84,11,0,0,0,0
140460,161631,137068,138335,10105,906,78,10,1,0,0,0
140470,161584,137123,138348,10091,911,66,9,2,0,0,0
140480,161568,137171,138279,10150,883,75,8,0,0,0,0
140490,161622,137131,138224,10177,889,79,11,1,0,0,0
140500,161578,137171,138269,10130,904,73,9,0,0,0,0
140510,161651,137016,138375,10097,908,77,10,0,0,0,0
140520,161673,137026,138290,10139,928,69,9,0,0,0,0
140530,161563,137187,138273,10141,884,74,12,0,0,0,0
140540,161535,137247,138248,10121,896,78,9,0,0,0,0
140550,161548,137190,138308,10120,885,71,11,1,0,0,0
140560,161553,137199,138285,10127,878,81,10,1,0,0,0
140570,161577,137127,138365,10086,887,82,9,1,0,0,0
140580,161598,137105,138373,10055,912,78,11,2,0,0,0
140590,161551,137157,138377,10080,871,89,9,0,0,0,0
140600,161609,137051,138431,10053,903,74,11,2,0,0,0
140610,161573,137114,138444,9990,920,78,13,2,0,0,0
140620,161559,137152,138384,10049,899,78,11,1,1,0,0
140630,161590,137136,138306,10125,888,77,10,2,0,0,0
140640,161546,137149,138420,10022,915,73,9,0,0,0,0
140650,161552,137165,138380,10046,897,83,9,2,0,0,0
140660,161573,137137,138386,10025,923,82,8,0,0,0,0
140670,161579,137134,138349,10078,911,74,9,0,0,0,0
140680,161529,137215,138362,10018,916,87,7,0,0,0,0
140690,161479,137292,138343,10017,919,75,9,0,0,0,0
140700,161523,137227,138316,10088,898,73,9,0,0,0,0
140710,161503,137290,138280,10054,920,80,7,0,0,0,0
140720,161492,137274,138333,10037,913,79,6,0,0,0,0
140730,161458,137340,138302,10036,914,78,6,0,0,0,0
140740,161424,137373,138310,10056,889,75,7,0,0,0,0
140750,161403,137369,138382,10011,886,74,9,0,0,0,0
140760,161422,137331,138428,9969,892,80,12,0,0,0,0
140770,161440,137341,138354,10006,907,77,9,0,0,0,0
140780,161436,137336,138364,10018,891,82,7,0,0,0,0
140790,161459,137301,138376,10011,893,88,6,0,0,0,0
140800,161456,137334,138311,10050,891,88,4,0,0,0,0
140810,161421,137379,138348,9983,912,84,7,0,0,0,0
140820,161392,137455,138270,10027,899,84,7,0,0,0,0
140830,161413,137393,138337,9997,903,82,9,0,0,0,0
140840,161488,137292,138298,10082,879,86,9,0,0,0,0
140850,161483,137308,138296,10060,894,81,11,1,0,0,0
140860,161499,137277,138309,10068,880,91,10,0,0,0,0
140870,161553,137191,138301,10119,875,87,7,1,0,0,0
140880,161556,137171,138335,10099,879,86,6,2,0,0,0
140890,161530,137218,138321,10089,881,87,8,0,0,0,0
140900,161561,137171,138309,10125,877,84,7,0,0,0,0
140910,161593,137134,138266,10194,857,82,8,0,0,0,0
140920,161561,137150,138340,10121,874,83,5,0,0,0,0
140930,161521,137226,138296,10145,860,77,7,2,0,0,0
140940,161505,137268,138260,10155,857,81,8,0,0,0,0
140950,161516,137312,138176,10157,874,93,4,2,0,0,0
140960,161478,137351,138193,10146,876,85,5,0,0,0,0
140970,161512,137321,138152,10185,873,84,7,0,0,0,0
140980,161465,137361,138227,10115,864,94,8,0,0,0,0
140990,161467,137380,138174,10151,865,90,6,1,0,0,0
141000,161447,137357,138276,10096,862,89,5,2,0,0,0
141010,161451,137306,138357,10075,847,88,9,1,0,0,0
141020,161464,137293,138344,10082,860,81,8,2,0,0,0
141030,161493,137189,138455,10052,857,77,11,0,0,0,0
141040,161462,137309,138331,10063,882,78,7,2,0,0,0
141050,161516,137206,138352,10115,856,81,7,0,1,0,0
141060,161486,137284,138319,10073,879,83,8,2,0,0,0
141070,161520,137242,138299,10107,871,84,8,3,0,0,0
141080,161525,137220,138306,10125,876,72,8,1,1,0,0
141090,161559,137092,138439,10096,873,68,5,2,0,0,0
141100,161589,137117,138334,10130,872,84,5,3,0,0,0
141110,161564,137135,138374,10099,872,78,9,2,1,0,0
141120,161540,137196,138321,10119,866,79,12,0,1,0,0
141130,161522,137215,138322,10127,860,79,6,2,0,1,0
141140,161569,137129,138363,10109,880,74,9,0,1,0,0
141150,161517,137164,138424,10093,850,75,9,2,0,0,0
141160,161525,137165,138402,10094,867,71,10,0,0,0,0
141170,161552,137120,138412,10102,869,68,9,2,0,0,0
141180,161556,137114,138413,10102,871,66,10,2,0,0,0
141190,161552,137109,138431,10097,865,70,8,2,0,0,0
141200,161499,137209,138394,10084,867,72,6,3,0,0,0
141210,161536,137213,138279,10156,864,79,5,2,0,0,0
141220,161536,137208,138305,10130,861,84,8,2,0,0,0
141230,161561,137158,138330,10122,876,77,9,1,0,0,0
141240,161557,137134,138384,10101,871,79,6,2,0,0,0
141250,161535,137149,138435,10039,890,79,6,1,0,0,0
141260,161563,137212,138238,10134,900,79,7,1,0,0,0
141270,161553,137147,138378,10088,885,74,7,1,1,0,0
141280,161552,137154,138356,10111,879,74,7,1,0,0,0
141290,161596,137137,138292,10123,891,90,5,0,0,0,0
141300,161598,137119,138306,10140,879,86,5,1,0,0,0
141310,161563,137180,138277,10153,870,87,2,2,0,0,0
141320,161570,137197,138242,10154,873,91,5,2,0,0,0
141330,161601,137076,138385,10089,903,72,7,1,0,0,0
141340,161567,137165,138330,10086,892,82,11,1,0,0,0
141350,161569,137190,138285,10084,920,76,8,2,0,0,0
141360,161526,137218,138333,10078,892,76,9,2,0,0,0
141370,161540,137231,138259,10136,875,82,10,1,0,0,0
141380,161562,137163,138339,10096,876,87,11,0,0,0,0
141390,161566,137190,138302,10072,908,84,12,0,0,0,0
141400,161587,137101,138381,10097,874,82,10,2,0,0,0
141410,161591,137081,138414,10076,872,93,5,2,0,0,0
141420,161629,137086,138315,10108,899,84,13,0,0,0,0
141430,161573,137149,138336,10094,893,77,10,2,0,0,0
141440,161580,137085,138406,10108,874,70,10,1,0,0,0
141450,161523,137155,138441,10056,877,72,9,1,0,0,0
141460,161557,137083,138499,10024,884,78,8,1,0,0,0
141470,161572,137077,138465,10054,878,76,11,1,0,0,0
141480,161592,137011,138514,10066,872,69,7,2,1,0,0
141490,161583,137015,138529,10052,879,67,9,0,0,0,0
141500,161545,137107,138466,10053,894,57,9,3,0,0,0
141510,161573,137118,138378,10088,902,64,9,2,0,0,0
141520,161534,137183,138360,10090,884,75,6,2,0,0,0
141530,161527,137186,138362,10095,891,63,10,0,0,0,0
141540,161502,137236,138339,10098,882,66,9,2,0,0,0
141550,161505,137243,138318,10104,888,65,11,0,0,0,0
141560,161473,137309,138279,10115,884,60,13,0,1,0,0
141570,161447,137396,138218,10087,902,72,11,1,0,0,0
141580,161470,137298,138321,10091,861,84,7,1,1,0,0
141590,161493,137251,138354,10074,874,75,11,0,2,0,0
141600,161462,137300,138342,10076,862,79,12,1,0,0,0
141610,161488,137311,138265,10083,902,76,8,0,1,0,0
141620,161454,137362,138225,10149,862,67,13,2,0,0,0
141630,161463,137376,138195,10133,882,71,12,2,0,0,0
141640,161460,137328,138295,10085,882,74,7,3,0,0,0
141650,161404,137415,138282,10075,873,74,9,2,0,0,0
141660,161413,137406,138280,10071,880,70,13,1,0,0,0
141670,161401,137408,138301,10069,871,72,11,1,0,0,0
141680,161408,137395,138338,10017,887,72,15,2,0,0,0
141690,161419,137407,138282,10054,872,88,11,1,0,0,0
141700,161382,137454,138281,10051,879,74,12,1,0,0,0
141710,161428,137413,138238,10064,913,67,11,0,0,0,0
141720,161391,137458,138241,10068,899,69,7,1,0,0,0
141730,161427,137400,138268,10050,909,69,10,1,0,0,0
141740,161480,137320,138270,10077,903,75,8,0,1,0,0
141750,161493,137304,138248,10112,897,70,10,0,0,0,0
141760,161500,137327,138199,10127,889,80,12,0,0,0,0
141770,161515,137310,138191,10125,909,73,11,0,0,0,0
141780,161505,137303,138239,10090,912,75,10,0,0,0,0
141790,161440,137413,138206,10087,902,77,8,1,0,0,0
141800,161415,137466,138169,10098,905,71,9,1,0,0,0
141810,161492,137339,138185,10144,891,71,10,2,0,0,0
141820,161475,137365,138185,10137,882,81,8,1,0,0,0
141830,161544,137228,138246,10150,878,76,12,0,0,0,0
141840,161533,137223,138308,10082,902,75,11,0,0,0,0
141850,161537,137230,138255,10157,866,77,10,2,0,0,0
141860,161582,137157,138285,10135,885,78,12,0,0,0,0
